Paper,ResearchersIDs
Paper_1977_15,7004833054
Paper_1977_16,7410319556
Paper_1977_16,55953886500
Paper_1977_16,6603771934
Paper_1977_2,57209112029
Paper_1977_2,7101793648
Paper_1977_2,56258917300
Paper_1977_21,7102225658
Paper_1977_21,7005639607
Paper_1977_21,7005936522
Paper_1977_24,6506486918
Paper_1977_24,7004966946
Paper_1977_24,6603119343
Paper_1977_3,6506642017
Paper_1977_3,22997382400
Paper_1977_3,7006135866
Paper_1977_37,56606408800
Paper_1977_37,7003941194
Paper_1977_37,6504636706
Paper_1977_43,22996954400
Paper_1977_43,16430937700
Paper_1977_43,22996333300
Paper_1977_46,7201786461
Paper_1977_46,7005777667
Paper_1977_46,57209153369
Paper_1977_47,16502143000
Paper_1977_47,55706830700
Paper_1977_47,57206155784
Paper_1977_53,16502545600
Paper_1977_53,56240815000
Paper_1977_53,16503235200
Paper_1977_55,57197173205
Paper_1977_55,7006611430
Paper_1977_55,6602585432
Paper_1977_56,7003625073
Paper_1977_56,7004221341
Paper_1977_56,24556880200
Paper_1977_57,36861099200
Paper_1977_57,7202285034
Paper_1977_57,7003915095
Paper_1977_62,7404219932
Paper_1977_62,6507551841
Paper_1977_62,24496975900
Paper_1977_7,55301813100
Paper_1977_7,16435041100
Paper_1977_7,36960737500
Paper_1977_71,6602273919
Paper_1977_71,7004980900
Paper_1977_71,6603734350
Paper_1977_74,57197904146
Paper_1977_74,57198200932
Paper_1977_74,6603734350
Paper_1977_76,6506159211
Paper_1977_76,7202874862
Paper_1977_76,6603734350
Paper_1977_78,7004207929
Paper_1977_78,16528760300
Paper_1977_78,36828810800
Paper_1977_83,55423214400
Paper_1977_83,56361868100
Paper_1977_83,37036532200
Paper_1977_93,6602227514
Paper_1977_93,35517366200
Paper_1977_93,57203920750
Paper_1977_97,36803551800
Paper_1977_97,6603645343
Paper_1977_97,7003693304
Paper_1977_99,24496975900
Paper_1977_99,6506331960
Paper_1977_99,7404219932
Paper_1978_100,16471584600
Paper_1978_100,24791601800
Paper_1978_100,7101647523
Paper_1978_103,6506159211
Paper_1978_103,7202874862
Paper_1978_103,6603734350
Paper_1978_106,7201739231
Paper_1978_106,6602705912
Paper_1978_106,55417462100
Paper_1978_107,57201919647
Paper_1978_107,6602498265
Paper_1978_107,57193270047
Paper_1978_109,57192201720
Paper_1978_109,7202874862
Paper_1978_109,6603734350
Paper_1978_110,57188785842
Paper_1978_110,23094554200
Paper_1978_110,56271395000
Paper_1978_111,7003561514
Paper_1978_111,6506371639
Paper_1978_111,22971146700
Paper_1978_112,7003561514
Paper_1978_112,7103374804
Paper_1978_112,6506371639
Paper_1978_116,7003766685
Paper_1978_116,24545436500
Paper_1978_116,57197433183
Paper_1978_127,7005882417
Paper_1978_127,6504015313
Paper_1978_127,7101663193
Paper_1978_128,57201563813
Paper_1978_128,6507686571
Paper_1978_128,55447108400
Paper_1978_130,7102082931
Paper_1978_130,7101995459
Paper_1978_130,7003636705
Paper_1978_133,56951425700
Paper_1978_133,7005915865
Paper_1978_133,57208974374
Paper_1978_137,7004980900
Paper_1978_137,6602273919
Paper_1978_137,7101647523
Paper_1978_140,7201739231
Paper_1978_140,6602705912
Paper_1978_140,55417462100
Paper_1978_147,7005933744
Paper_1978_147,6602799053
Paper_1978_147,16067207000
Paper_1978_149,7402895771
Paper_1978_149,6506316587
Paper_1978_149,7004586365
Paper_1978_15,56245399600
Paper_1978_15,52364547900
Paper_1978_15,56473477200
Paper_1978_159,7401485546
Paper_1978_159,16490843400
Paper_1978_159,7404087669
Paper_1978_162,55456854800
Paper_1978_162,7404367463
Paper_1978_162,6506380380
Paper_1978_165,24550731600
Paper_1978_165,7409654769
Paper_1978_165,24552638100
Paper_1978_17,7005338334
Paper_1978_17,55812831000
Paper_1978_17,57196729035
Paper_1978_177,7006838018
Paper_1978_177,7202578112
Paper_1978_177,7202014285
Paper_1978_18,6507710302
Paper_1978_18,7801553945
Paper_1978_18,36893916900
Paper_1978_182,22975899300
Paper_1978_182,22975800900
Paper_1978_182,22963408200
Paper_1978_184,16501082700
Paper_1978_184,6507593215
Paper_1978_184,16501216800
Paper_1978_185,16501082700
Paper_1978_185,16497334600
Paper_1978_185,6507593215
Paper_1978_20,7004039867
Paper_1978_20,6602857976
Paper_1978_20,7003441352
Paper_1978_29,7402895771
Paper_1978_29,57079013500
Paper_1978_29,6602471197
Paper_1978_3,16313016900
Paper_1978_3,16430937700
Paper_1978_3,56132148200
Paper_1978_31,37019628700
Paper_1978_31,24557530300
Paper_1978_31,57188771034
Paper_1978_40,7404219932
Paper_1978_40,24496975900
Paper_1978_40,6507551841
Paper_1978_42,6701563199
Paper_1978_42,7101872981
Paper_1978_42,7006594161
Paper_1978_43,7004829823
Paper_1978_43,6504533926
Paper_1978_43,16036416100
Paper_1978_45,16430937700
Paper_1978_45,7102465840
Paper_1978_45,56132148200
Paper_1978_47,6701563199
Paper_1978_47,7101872981
Paper_1978_47,7006594161
Paper_1978_49,6602720412
Paper_1978_49,6506879641
Paper_1978_49,36507119300
Paper_1978_55,7004207929
Paper_1978_55,16528760300
Paper_1978_55,16525109700
Paper_1978_57,16501082700
Paper_1978_57,16497334600
Paper_1978_57,6507593215
Paper_1978_58,16313016900
Paper_1978_58,16430937700
Paper_1978_58,56132148200
Paper_1978_60,57203798384
Paper_1978_60,6603126342
Paper_1978_60,7003946517
Paper_1978_61,7006943773
Paper_1978_61,7003946517
Paper_1978_61,57197308921
Paper_1978_63,57080844100
Paper_1978_63,7102767935
Paper_1978_63,6602720412
Paper_1978_64,24828149100
Paper_1978_64,16314952400
Paper_1978_64,36505852700
Paper_1978_68,7102751809
Paper_1978_68,36843377900
Paper_1978_68,6602291660
Paper_1978_7,7003395880
Paper_1978_7,55963465600
Paper_1978_7,20734343700
Paper_1979_103,55423214400
Paper_1979_103,7003395880
Paper_1979_103,56361868100
Paper_1979_104,6508150608
Paper_1979_104,24557530300
Paper_1979_104,57188771034
Paper_1979_107,7005352838
Paper_1979_107,35562253000
Paper_1979_107,36793248800
Paper_1979_119,16458650100
Paper_1979_119,56998945800
Paper_1979_119,56998921400
Paper_1979_121,6701350571
Paper_1979_121,6504433096
Paper_1979_121,57194932713
Paper_1979_123,35549825000
Paper_1979_123,56249358700
Paper_1979_123,7005974075
Paper_1979_129,7005929249
Paper_1979_129,6603825498
Paper_1979_129,7005929263
Paper_1979_14,7402895771
Paper_1979_14,57189017743
Paper_1979_14,36770236100
Paper_1979_15,7202098297
Paper_1979_15,57202316035
Paper_1979_15,6701568251
Paper_1979_16,7801443000
Paper_1979_16,6603770725
Paper_1979_16,6603702569
Paper_1979_27,16313016900
Paper_1979_27,16430937700
Paper_1979_27,22996333300
Paper_1979_28,7004966946
Paper_1979_28,18340874000
Paper_1979_28,6602235590
Paper_1979_29,7004207929
Paper_1979_29,6506527256
Paper_1979_29,7006302908
Paper_1979_31,7004980900
Paper_1979_31,6507812946
Paper_1979_31,6603734350
Paper_1979_37,7004980900
Paper_1979_37,6507812946
Paper_1979_37,6603734350
Paper_1979_38,57199846866
Paper_1979_38,24792167600
Paper_1979_38,7006665293
Paper_1979_42,6602705912
Paper_1979_42,7201739231
Paper_1979_42,6701485340
Paper_1979_44,7101872981
Paper_1979_44,6701563199
Paper_1979_44,24791674300
Paper_1979_49,7003480955
Paper_1979_49,6504312265
Paper_1979_49,6603495078
Paper_1979_58,56361868100
Paper_1979_58,57026046700
Paper_1979_58,57026277600
Paper_1979_6,22997714000
Paper_1979_6,22998007300
Paper_1979_6,7005463990
Paper_1979_62,35585359300
Paper_1979_62,16471584600
Paper_1979_62,7101647523
Paper_1979_63,6602406326
Paper_1979_63,55456819000
Paper_1979_63,6603734350
Paper_1979_64,56361868100
Paper_1979_64,55423214400
Paper_1979_64,7003395880
Paper_1979_69,57204298143
Paper_1979_69,57199445574
Paper_1979_69,7007152556
Paper_1979_70,57202493354
Paper_1979_70,57209112029
Paper_1979_70,6701694522
Paper_1979_72,57202493354
Paper_1979_72,57209112029
Paper_1979_72,6701694522
Paper_1979_83,57206315951
Paper_1979_83,57018644400
Paper_1979_83,6505512921
Paper_1979_84,7201532556
Paper_1979_84,6603771934
Paper_1979_84,6602594688
Paper_1979_87,57199975748
Paper_1979_87,7004884430
Paper_1979_87,36929374200
Paper_1979_90,7003266947
Paper_1979_90,57206759962
Paper_1979_90,57018644400
Paper_1979_92,57199534205
Paper_1979_92,56357876700
Paper_1979_92,55387316500
Paper_1979_95,7006943773
Paper_1979_95,6602555888
Paper_1979_95,6507186834
Paper_1979_99,57208809399
Paper_1979_99,36813243400
Paper_1979_99,7102393728
Paper_1980_109,7004507788
Paper_1980_109,56855635500
Paper_1980_109,7101647523
Paper_1980_110,7004966946
Paper_1980_110,18340874000
Paper_1980_110,6602235590
Paper_1980_112,6506785475
Paper_1980_112,7102715815
Paper_1980_112,6505624316
Paper_1980_114,6603484888
Paper_1980_114,7003705629
Paper_1980_114,6506951857
Paper_1980_116,6507820998
Paper_1980_116,57200928101
Paper_1980_116,55387316500
Paper_1980_121,7005897415
Paper_1980_121,6504741438
Paper_1980_121,36935657700
Paper_1980_126,6504180607
Paper_1980_126,57200928101
Paper_1980_126,55387316500
Paper_1980_127,6506820196
Paper_1980_127,6507335187
Paper_1980_127,7003941659
Paper_1980_131,57067343700
Paper_1980_131,7101802892
Paper_1980_131,6701876744
Paper_1980_132,7005978303
Paper_1980_132,57200672634
Paper_1980_132,57195117928
Paper_1980_143,57197649774
Paper_1980_143,57197327692
Paper_1980_143,57191710588
Paper_1980_146,16528378500
Paper_1980_146,6508239080
Paper_1980_146,6505706001
Paper_1980_150,35226384800
Paper_1980_150,55135340900
Paper_1980_150,6506820196
Paper_1980_155,57206231244
Paper_1980_155,56368953400
Paper_1980_155,6701900959
Paper_1980_157,57205853853
Paper_1980_157,16528378500
Paper_1980_157,57198833011
Paper_1980_161,6504080015
Paper_1980_161,6507703811
Paper_1980_161,7103275514
Paper_1980_165,16471495400
Paper_1980_165,57168491300
Paper_1980_165,16503235200
Paper_1980_173,13606505900
Paper_1980_173,7101666583
Paper_1980_173,24315834100
Paper_1980_177,6701782009
Paper_1980_177,8271349600
Paper_1980_177,7003766685
Paper_1980_18,7003480955
Paper_1980_18,57199491659
Paper_1980_18,6701698062
Paper_1980_181,57201927283
Paper_1980_181,6603592809
Paper_1980_181,35316837300
Paper_1980_192,56124513300
Paper_1980_192,7401576548
Paper_1980_192,6603751066
Paper_1980_21,7004039867
Paper_1980_21,6506878650
Paper_1980_21,6506150790
Paper_1980_28,7402895771
Paper_1980_28,57189017743
Paper_1980_28,36770236100
Paper_1980_29,6507196132
Paper_1980_29,6507073735
Paper_1980_29,7004966946
Paper_1980_31,7004687562
Paper_1980_31,57198554601
Paper_1980_31,6505548002
Paper_1980_35,7102751809
Paper_1980_35,36843377900
Paper_1980_35,6602291660
Paper_1980_43,56883695800
Paper_1980_43,7102113444
Paper_1980_43,36049285600
Paper_1980_44,13606505900
Paper_1980_44,7403934001
Paper_1980_44,7201363364
Paper_1980_60,16430937700
Paper_1980_60,7102465840
Paper_1980_60,24791637600
Paper_1980_65,24792119400
Paper_1980_65,7006660594
Paper_1980_65,24582356300
Paper_1980_7,6602696984
Paper_1980_7,57209112029
Paper_1980_7,7101793648
Paper_1980_72,6701809932
Paper_1980_72,6701699410
Paper_1980_72,55207752300
Paper_1980_93,7006732738
Paper_1980_93,7401993397
Paper_1980_93,7101647523
Paper_1980_95,7401993397
Paper_1980_95,7006732738
Paper_1980_95,7101647523
Paper_1980_98,7006943773
Paper_1980_98,35084318900
Paper_1980_98,6602555888
Paper_1981_108,57205955500
Paper_1981_108,7004573505
Paper_1981_108,6505852274
Paper_1981_110,57197649774
Paper_1981_110,57197327692
Paper_1981_110,57191710588
Paper_1981_113,7102375216
Paper_1981_113,7202025077
Paper_1981_113,35571142400
Paper_1981_114,7102375216
Paper_1981_114,7005548214
Paper_1981_114,6507215777
Paper_1981_116,55756290000
Paper_1981_116,6701541894
Paper_1981_116,7409796454
Paper_1981_121,57197357069
Paper_1981_121,6603767186
Paper_1981_121,57193774203
Paper_1981_122,6603821789
Paper_1981_122,7101965987
Paper_1981_122,7004349173
Paper_1981_126,7004980900
Paper_1981_126,6602273919
Paper_1981_126,6603734350
Paper_1981_128,6508150608
Paper_1981_128,24557530300
Paper_1981_128,57188771034
Paper_1981_133,7003480955
Paper_1981_133,6603495078
Paper_1981_133,56132226300
Paper_1981_135,7003636705
Paper_1981_135,6603585012
Paper_1981_135,55411009100
Paper_1981_137,7004437945
Paper_1981_137,7004966946
Paper_1981_137,6603119343
Paper_1981_138,35571666600
Paper_1981_138,16451434300
Paper_1981_138,16528378500
Paper_1981_139,7004333903
Paper_1981_139,7003818427
Paper_1981_139,6505843225
Paper_1981_147,55195120000
Paper_1981_147,57190997607
Paper_1981_147,6601968125
Paper_1981_155,16518190100
Paper_1981_155,6507085062
Paper_1981_155,6507285465
Paper_1981_156,56244604200
Paper_1981_156,16469336900
Paper_1981_156,57204255614
Paper_1981_169,6701605684
Paper_1981_169,57189453530
Paper_1981_169,7202101017
Paper_1981_170,36495126300
Paper_1981_170,9532860400
Paper_1981_170,57154132200
Paper_1981_173,7101793648
Paper_1981_173,36621402100
Paper_1981_173,57198696265
Paper_1981_177,7003561514
Paper_1981_177,22970150200
Paper_1981_177,6506371639
Paper_1981_18,57201050105
Paper_1981_18,35839563600
Paper_1981_18,6507427187
Paper_1981_181,7005882417
Paper_1981_181,7102120826
Paper_1981_181,7402178459
Paper_1981_183,7004477906
Paper_1981_183,56986944300
Paper_1981_183,7102280352
Paper_1981_186,57013537800
Paper_1981_186,6603293168
Paper_1981_186,23002631300
Paper_1981_187,35576059200
Paper_1981_187,6603293168
Paper_1981_187,23002631300
Paper_1981_28,24550731600
Paper_1981_28,6602670514
Paper_1981_28,56132184600
Paper_1981_31,7201739231
Paper_1981_31,55415895900
Paper_1981_31,7004165249
Paper_1981_32,7201739231
Paper_1981_32,55415895900
Paper_1981_32,7004165249
Paper_1981_36,7006006599
Paper_1981_36,6602760895
Paper_1981_36,57202666978
Paper_1981_38,55532373700
Paper_1981_38,7004485735
Paper_1981_38,24828706900
Paper_1981_40,55681604200
Paper_1981_40,55418193700
Paper_1981_40,36777961600
Paper_1981_49,7004966946
Paper_1981_49,18340874000
Paper_1981_49,6507515653
Paper_1981_5,7005974086
Paper_1981_5,24082203000
Paper_1981_5,7003936695
Paper_1981_50,22987650400
Paper_1981_50,56903198500
Paper_1981_50,7006463017
Paper_1981_52,56221921300
Paper_1981_52,24600812800
Paper_1981_52,24786424800
Paper_1981_53,7202782956
Paper_1981_53,7003321028
Paper_1981_53,7006216974
Paper_1981_57,35585359300
Paper_1981_57,7006732738
Paper_1981_57,7101647523
Paper_1981_6,7005974086
Paper_1981_6,22998788000
Paper_1981_6,22998421100
Paper_1981_64,6603079708
Paper_1981_64,16486080400
Paper_1981_64,16488361600
Paper_1981_68,6701336826
Paper_1981_68,7003581459
Paper_1981_68,7006817762
Paper_1981_7,7005974086
Paper_1981_7,24082203000
Paper_1981_7,7003936695
Paper_1981_72,57081054200
Paper_1981_72,12139446200
Paper_1981_72,7004753271
Paper_1981_73,7103268192
Paper_1981_73,57190724847
Paper_1981_73,57190725457
Paper_1981_76,57085077800
Paper_1981_76,57085274400
Paper_1981_76,57085388200
Paper_1981_78,57190604198
Paper_1981_78,57190604726
Paper_1981_78,16673865300
Paper_1981_79,36814666600
Paper_1981_79,57195042664
Paper_1981_79,57195044330
Paper_1981_8,7004160780
Paper_1981_8,7004833408
Paper_1981_8,7003480955
Paper_1981_86,56361868100
Paper_1981_86,55423214400
Paper_1981_86,7003395880
Paper_1981_89,55431414800
Paper_1981_89,24529509300
Paper_1981_89,24529700200
Paper_1981_9,57199716296
Paper_1981_9,6602445352
Paper_1981_9,7006554717
Paper_1981_91,56244604200
Paper_1981_91,57208884950
Paper_1981_91,24539589800
Paper_1981_94,7101736663
Paper_1981_94,56209603000
Paper_1981_94,56244604200
Paper_1982_101,7004569669
Paper_1982_101,7004655744
Paper_1982_101,16314952400
Paper_1982_103,6601917039
Paper_1982_103,7102682123
Paper_1982_103,6504663633
Paper_1982_104,7004143215
Paper_1982_104,55135340900
Paper_1982_104,7006949829
Paper_1982_107,6603350119
Paper_1982_107,24496975900
Paper_1982_107,7404219932
Paper_1982_110,57199846722
Paper_1982_110,55547940300
Paper_1982_110,56132209600
Paper_1982_111,7004779173
Paper_1982_111,57206116103
Paper_1982_111,57207536720
Paper_1982_118,56240256800
Paper_1982_118,56273304200
Paper_1982_118,56583958100
Paper_1982_124,57192777667
Paper_1982_124,15842025400
Paper_1982_124,6508293976
Paper_1982_128,16404305300
Paper_1982_128,7005571272
Paper_1982_128,36897493200
Paper_1982_136,6701317771
Paper_1982_136,24557530300
Paper_1982_136,57188771034
Paper_1982_137,6504647239
Paper_1982_137,6602759704
Paper_1982_137,36897493200
Paper_1982_139,6602379882
Paper_1982_139,7003298890
Paper_1982_139,6508128498
Paper_1982_142,55135340900
Paper_1982_142,57191013691
Paper_1982_142,36484588600
Paper_1982_145,7006943773
Paper_1982_145,35084318900
Paper_1982_145,6602555888
Paper_1982_146,7102951144
Paper_1982_146,7801476920
Paper_1982_146,7401625757
Paper_1982_148,6602760892
Paper_1982_148,7003548177
Paper_1982_148,6603797308
Paper_1982_15,36724303900
Paper_1982_15,7005640584
Paper_1982_15,57195025739
Paper_1982_152,7102375216
Paper_1982_152,56322601300
Paper_1982_152,57191261624
Paper_1982_155,57206568427
Paper_1982_155,7006173086
Paper_1982_155,57205216123
Paper_1982_164,35584473700
Paper_1982_164,7003953321
Paper_1982_164,23045605300
Paper_1982_174,7101735684
Paper_1982_174,57172924300
Paper_1982_174,7004749563
Paper_1982_18,7101670290
Paper_1982_18,7006168357
Paper_1982_18,57202421053
Paper_1982_180,57197357069
Paper_1982_180,6603767186
Paper_1982_180,57193774203
Paper_1982_185,7005324127
Paper_1982_185,7403344981
Paper_1982_185,15082608400
Paper_1982_186,7006898779
Paper_1982_186,10142124200
Paper_1982_186,7006963797
Paper_1982_187,7102466379
Paper_1982_187,24518480800
Paper_1982_187,7403398420
Paper_1982_19,6603574257
Paper_1982_19,35832678500
Paper_1982_19,57195476701
Paper_1982_31,6603494462
Paper_1982_31,7006173086
Paper_1982_31,49663041400
Paper_1982_37,7102113444
Paper_1982_37,7101852522
Paper_1982_37,35502206500
Paper_1982_44,24550731600
Paper_1982_44,6602670514
Paper_1982_44,24519556100
Paper_1982_49,56883695800
Paper_1982_49,56250615000
Paper_1982_49,7102113444
Paper_1982_50,7101647523
Paper_1982_50,7006732738
Paper_1982_50,35585359300
Paper_1982_56,24796345700
Paper_1982_56,56221921300
Paper_1982_56,24600812800
Paper_1982_57,55482483500
Paper_1982_57,7004171404
Paper_1982_57,7101719515
Paper_1982_58,56416621200
Paper_1982_58,55238905800
Paper_1982_58,55812831000
Paper_1982_61,24565530400
Paper_1982_61,12787493200
Paper_1982_61,57191016027
Paper_1982_74,35585359300
Paper_1982_74,16471584600
